"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
8.858859945E0	8.507561684E0	-3.564174652E1	-1.936610031E1	4.144585072E1
8.867444943E0	1.716979790E1	-3.771136093E1	-1.902122688E1	4.559337425E1
8.876030098E0	2.873371124E1	-4.142171097E1	-6.853548050E0	5.087588252E1
8.884615337E0	4.345758820E1	-3.806191254E1	1.215927124E1	5.903489675E1
8.893200337E0	5.199258804E1	-2.591848564E1	3.282623291E1	6.672749566E1
8.901785501E0	5.011205292E1	-1.785953522E1	5.682040024E1	7.783790034E1
8.910370503E0	4.315393066E1	-1.791297150E1	5.963299942E1	7.575771181E1
8.918955741E0	3.752418137E1	-2.632413673E1	4.912782669E1	6.719053294E1
8.927540666E0	2.705979156E1	-2.931897736E1	4.005358505E1	5.653427658E1
8.936125877E0	1.372341919E1	-2.567532730E1	2.840934563E1	4.067733503E1
8.944711106E0	5.237420082E0	-2.529854202E1	1.418988609E1	2.947540780E1
8.953296060E0	5.239639878E-1	-2.545876694E1	2.925775051E0	2.563168960E1
8.961881288E0	-3.060910940E0	-2.549311447E1	-4.713363171E0	2.610524571E1
8.970466461E0	-5.023890018E0	-2.615768051E1	-8.845485687E0	2.806610656E1
8.979051463E0	-8.067186356E0	-2.764948845E1	-1.196066380E1	3.118703554E1
8.987636593E0	-8.090592384E0	-2.827217484E1	-1.473818588E1	3.289358111E1
8.996221822E0	-7.955827236E0	-3.060631180E1	-1.471305656E1	3.487858286E1
9.004806788E0	-8.267104149E0	-3.282291031E1	-1.263836002E1	3.613054935E1
9.013391944E0	-1.045180321E1	-3.287979126E1	-9.551489830E0	3.579876844E1
9.021976915E0	-1.178290939E1	-3.058024406E1	-7.389151096E0	3.359446137E1
9.030562069E0	-1.128786469E1	-2.727645493E1	-5.749270916E0	3.007449083E1
9.039147337E0	-1.068326187E1	-2.451455116E1	-5.179055214E0	2.723817020E1
9.047732375E0	-1.421173000E1	-2.145761108E1	-3.528659105E0	2.597794792E1
9.056317530E0	-2.199288559E1	-1.675758553E1	2.258934975E0	2.774178214E1
9.064902726E0	-3.170448494E1	-9.776271820E0	8.667162895E0	3.429095462E1
9.073487726E0	-4.087327957E1	-4.566318989E0	1.605934525E1	4.415177031E1
9.082072920E0	-4.591374969E1	-3.994908094E0	2.078146172E1	5.055591808E1
9.090658149E0	-4.493294907E1	-5.953083038E0	2.235902214E1	5.054042917E1
9.099243187E0	-4.052724075E1	-8.227506638E0	2.026723671E1	4.605333856E1
9.107828341E0	-3.425418854E1	-1.199061203E1	1.540198135E1	3.942518534E1
9.116413337E0	-2.803492355E1	-1.707125282E1	1.020647430E1	3.437377968E1
9.124998568E0	-2.240499878E1	-2.266707039E1	5.249650002E0	3.230075658E1
9.133583741E0	-1.631052399E1	-2.863639450E1	5.374680161E-1	3.296005392E1
9.142168741E0	-7.954031944E0	-3.437072754E1	-6.475831032E0	3.586850880E1
9.150753891E0	2.389893055E0	-3.880257416E1	-1.556515789E1	4.187631180E1
9.159339120E0	1.516031361E1	-4.083251190E1	-2.198717880E1	4.879103574E1
9.167924106E0	3.088951874E1	-4.289881516E1	-2.332860565E1	5.778143777E1
9.176509260E0	5.102570343E1	-4.822610474E1	-1.343167210E1	7.148279096E1
9.185094252E0	7.258604431E1	-4.038676453E1	-3.409343958E0	8.313512016E1
9.193679406E0	7.182441711E1	-2.454154205E1	2.177788162E1	7.896398108E1
9.202264635E0	5.875328827E1	-9.497119904E0	6.927404022E1	9.132927689E1
9.210849635E0	3.800025558E1	-1.333017540E1	5.853015518E1	7.104570407E1
9.219434801E0	3.127448845E1	-2.489830589E1	4.772795868E1	6.225734739E1
9.228020029E0	1.908136368E1	-2.700120544E1	3.863875198E1	5.085387586E1
9.236605048E0	6.270665169E0	-2.337375259E1	2.602872086E1	3.554079151E1
9.245190202E0	-6.627800316E-2	-2.556341934E1	1.088157558E1	2.778311517E1
9.253775184E0	-3.719507933E0	-2.470356750E1	6.108109951E-1	2.498947932E1
9.262360413E0	-5.556651115E0	-2.708584213E1	-6.126942158E0	2.832063975E1
9.270945553E0	-7.580653191E0	-2.899693680E1	-1.159257984E1	3.213528518E1
9.279530553E0	-1.154023457E1	-3.014476585E1	-1.587357903E1	3.597018812E1
9.288115733E0	-1.402872562E1	-3.150202942E1	-1.691061401E1	3.840770582E1
9.296700962E0	-1.530252743E1	-3.158631706E1	-1.253663826E1	3.726969372E1
9.305285880E0	-1.737059021E1	-2.864933586E1	-8.471512794E0	3.455847767E1
9.313871113E0	-1.975474358E1	-2.381292725E1	-5.543827057E0	3.143309428E1
9.322456327E0	-2.228981781E1	-1.940942001E1	-2.565114975E0	2.966717678E1
9.331041250E0	-2.432662201E1	-1.525915146E1	3.280690014E-1	2.871818015E1
9.339626514E0	-2.826658249E1	-1.182044220E1	5.273707867E0	3.108913852E1
9.348211514E0	-3.303001022E1	-6.555543900E0	1.135068703E1	3.553582456E1
9.356796665E0	-3.587813950E1	-3.380381107E0	1.518247604E1	3.910467298E1
9.365381894E0	-3.524949265E1	-4.554257870E0	1.630351448E1	3.910335767E1
9.373966875E0	-3.276090240E1	-6.026429176E0	1.649455643E1	3.717075419E1
9.382552031E0	-2.871519661E1	-8.131771088E0	1.487841606E1	3.334749589E1
9.391137265E0	-2.362764549E1	-1.182713032E1	1.088619804E1	2.857719285E1
9.399722188E0	-1.960117912E1	-1.695929909E1	6.817213058E0	2.680109032E1
9.408307403E0	-1.532169056E1	-2.310214615E1	2.610069990E0	2.784377531E1
9.416892404E0	-1.057681656E1	-2.891771317E1	-3.345493078E0	3.097249598E1
9.425477574E0	-6.209111214E0	-3.367033386E1	-9.268051147E0	3.547028639E1
9.434062803E0	-2.082918882E0	-3.733761978E1	-1.420495510E1	4.000271430E1
9.442647798E0	2.688854933E0	-3.983381271E1	-1.501645374E1	4.265508714E1
9.451232968E0	8.995638847E0	-4.213864517E1	-1.345129395E1	4.513894376E1
9.459818197E0	1.581970692E1	-4.216196060E1	-7.716322899E0	4.568846340E1
9.468403216E0	2.204972839E1	-3.887832260E1	5.307439804E0	4.500981457E1
9.476988370E0	2.757194710E1	-3.445651627E1	2.930722809E1	5.297525270E1
9.485573348E0	3.172473145E1	-2.740927315E1	4.956526184E1	6.491873398E1
9.494158577E0	3.186488914E1	-1.688192558E1	6.393788910E1	7.340588692E1
9.502743725E0	3.213247681E1	-2.308981705E1	5.430699921E1	6.719290052E1
9.511328725E0	3.137685585E1	-3.006275940E1	4.387660217E1	6.175299834E1
9.519913905E0	2.434819221E1	-3.161501122E1	3.013992691E1	5.000758535E1
9.528499134E0	1.359197235E1	-2.614488983E1	2.144405937E1	3.644371906E1
9.537084149E0	5.270122051E0	-2.178387833E1	1.359758186E1	2.621460993E1
9.545669303E0	1.821874022E0	-2.103364563E1	6.353847027E0	2.204778550E1
9.554254276E0	-1.703073978E0	-2.016735840E1	1.264770985E0	2.027862055E1
9.562839505E0	-4.568992138E0	-1.891200066E1	-1.965751052E0	1.955514345E1
9.571424668E0	-7.427436829E0	-1.784220886E1	-3.987958908E0	1.973360208E1
9.580009670E0	-9.589769363E0	-1.742583084E1	-6.133529186E0	2.081450065E1
9.588594834E0	-1.088153553E1	-1.726844978E1	-7.566005230E0	2.176813287E1
9.597180062E0	-1.125519753E1	-1.822488022E1	-9.120759964E0	2.328119397E1
9.605765052E0	-1.118812275E1	-1.948712540E1	-1.035703278E1	2.474247916E1
9.614350208E0	-1.228058147E1	-2.047157669E1	-1.111551666E1	2.633349282E1
9.622935173E0	-1.461189270E1	-2.036791992E1	-9.748056412E0	2.689580216E1
9.631520329E0	-1.563140869E1	-1.857559586E1	-7.065718174E0	2.528473991E1
9.640105541E0	-1.522100639E1	-1.628002930E1	-4.422098160E0	2.272164918E1
9.648690527E0	-1.703240585E1	-1.418927002E1	-1.532956958E0	2.222134537E1
9.657275681E0	-1.917501450E1	-1.213151646E1	4.044800103E-1	2.269401852E1
9.665860900E0	-2.216733932E1	-9.551288605E0	4.501193047E0	2.455359008E1
9.674445900E0	-2.589422607E1	-6.412549019E0	1.167094040E1	2.911773650E1
9.683031021E0	-3.022092819E1	-2.290746927E0	1.461107445E1	3.364573552E1
9.691616250E0	-3.340599442E1	9.413949847E-1	1.775782394E1	3.784424657E1
9.700201294E0	-3.239196014E1	2.367495060E0	1.765360260E1	3.696611691E1
9.708786450E0	-2.689687157E1	-1.786185026E0	1.194799805E1	2.948536611E1
9.717371438E0	-1.985105133E1	-9.320802689E0	4.280248165E0	2.234417432E1
9.725956594E0	-1.455273533E1	-1.613007736E1	-1.950685978E0	2.181207640E1
9.734541823E0	-1.096690655E1	-2.184588623E1	-5.847133160E0	2.513373730E1
9.743126823E0	-8.768570900E0	-2.814683151E1	-7.315661907E0	3.037516862E1
9.751711984E0	-5.844688892E0	-3.319107819E1	-6.947191238E0	3.441034039E1
9.760297212E0	-3.118275881E0	-3.677653885E1	-7.830589771E0	3.773003565E1
9.768882202E0	6.624280214E-1	-3.968928146E1	-2.692260027E0	3.978600430E1
9.777467356E0	1.092913985E0	-3.917682266E1	1.028480053E1	4.051906979E1
9.786052327E0	-1.092471957E0	-3.643540955E1	1.706328392E1	4.024783500E1
9.794637483E0	-2.800630093E0	-3.329626465E1	2.834058762E1	4.381408078E1
9.803222693E0	-3.472614050E0	-2.913329506E1	4.124961853E1	5.061955115E1
9.811807693E0	-1.969928026E0	-2.616452026E1	4.858248138E1	5.521521742E1
9.820392854E0	3.403210044E-1	-2.730107117E1	4.761334229E1	5.488619743E1
9.828977854E0	8.031828880E0	-3.160023308E1	4.167497253E1	5.291397114E1
9.837563059E0	1.377268600E1	-2.990820694E1	3.827124786E1	5.048639555E1
9.846148215E0	1.688199425E1	-2.503724670E1	3.478791428E1	4.606587058E1
9.854733447E0	2.105452538E1	-2.278823090E1	2.605787277E1	4.051677726E1
9.863318447E0	2.359576035E1	-2.073291206E1	1.822954941E1	3.631707616E1
9.871903611E0	2.474901581E1	-1.936345291E1	1.061634064E1	3.316871690E1
9.880488611E0	2.332939720E1	-1.845152664E1	3.223783016E0	2.991842887E1
9.889073781E0	1.992517853E1	-1.746295547E1	-4.054575920E0	2.680311809E1
9.897659010E0	1.451820087E1	-1.490293694E1	-1.494106865E1	2.561466803E1
9.906244025E0	9.687255859E0	-1.182485294E1	-2.196553421E1	2.676106811E1
9.914829181E0	5.144072056E0	-1.074500656E1	-2.266218948E1	2.560256775E1
9.923414390E0	-1.450379968E0	-9.067573547E0	-2.357776260E1	2.530287299E1
9.931999313E0	-8.614389420E0	-6.617197990E0	-2.017734528E1	2.291550298E1
9.940584522E0	-1.173113441E1	-4.833746910E0	-1.467042637E1	1.939603139E1
9.949169750E0	-1.585213947E1	-3.677524090E0	-3.534663916E0	1.665257813E1
9.957754702E0	-1.525643539E1	-6.588143826E0	-3.579269886E0	1.699922448E1
9.966339935E0	-1.211395645E1	-9.106637001E0	-5.481939912E-1	1.516506825E1
9.974924895E0	-9.306665421E0	-9.975153923E0	4.411182880E0	1.433793051E1
9.983510051E0	-8.475622177E0	-1.171353626E1	9.504583359E0	1.730260697E1
9.992095328E0	-7.640511036E0	-1.352626038E1	1.381230354E1	2.078742066E1
1.000068033E1	-6.131818771E0	-1.322358322E1	2.317562675E1	2.737831314E1
1.000926549E1	-9.198664665E0	-1.340880775E1	2.951187515E1	3.369513811E1
1.001785072E1	-1.071186638E1	-1.752553558E1	2.349333382E1	3.120617267E1
1.002643576E1	-1.094677544E1	-2.211060715E1	2.149793053E1	3.272417849E1
1.003502091E1	-9.267610550E0	-1.966903687E1	1.701828575E1	2.761125978E1
1.004360590E1	-3.468175888E0	-1.614795685E1	6.688458920E0	1.781909754E1
1.005219111E1	2.393822908E0	-1.491663647E1	-3.080296993E0	1.541832226E1
1.006077634E1	3.916492939E0	-1.494803715E1	-1.061738110E1	1.874864029E1
1.006936139E1	2.922477007E0	-8.974564552E0	-8.199415207E0	1.250256336E1
1.007794654E1	-7.600086212E0	4.177393913E0	2.514235020E0	9.029579618E0
1.008653155E1	-1.028508186E1	8.138211250E0	-5.643062115E0	1.427786893E1
1.009511670E1	-2.081223965E0	-1.518188953E0	-1.986902237E1	2.003532982E1
1.010370193E1	7.487617016E0	-5.398890018E0	-3.537474823E1	3.655933854E1
1.011228693E1	8.654800415E0	-2.848747015E0	-3.650763702E1	3.762749647E1
1.012087208E1	2.413526058E0	9.444190264E-1	-3.160042381E1	3.170652647E1
1.012945731E1	-5.065269947E0	5.007209778E0	-2.571672249E1	2.668480701E1
1.013804231E1	-9.286410332E0	5.572334766E0	-2.155106544E1	2.411921959E1
1.014662745E1	-9.786311150E0	4.566233158E0	-1.840490723E1	2.133923572E1
1.015521268E1	-8.644075394E0	4.257521152E0	-1.528997993E1	1.807290824E1
1.016379764E1	-6.591221809E0	4.231801033E0	-1.227770996E1	1.456346479E1
1.017238280E1	-6.100565910E0	4.004738808E0	-9.802204132E0	1.222039456E1
1.018096780E1	-3.026813030E0	2.236219883E0	-9.661477089E0	1.036853008E1
1.018955303E1	-5.087910295E-1	-3.068399988E-2	-8.794080734E0	8.808840206E0
1.019813821E1	2.036252975E0	-2.407710075E0	-7.153224945E0	7.817417803E0
1.020672321E1	4.354424000E0	-4.683886051E0	-5.636260986E0	8.524507893E0
1.021530840E1	5.492824078E0	-6.783734798E0	-4.544912815E0	9.841057192E0
1.022389355E1	5.712678909E0	-8.456292152E0	-3.010544062E0	1.063987560E1
1.023247858E1	5.026854992E0	-9.795959473E0	-1.519129038E0	1.111475803E1
1.024106381E1	4.116159916E0	-1.117880821E1	-5.904210210E-1	1.192715903E1
1.024964892E1	3.017647982E0	-1.266040230E1	-4.886589944E-1	1.302423792E1
1.025823392E1	2.227416039E0	-1.423178101E1	-3.241190016E-1	1.440867884E1
1.026681907E1	9.457280040E-1	-1.581927967E1	1.648749948E0	1.593305957E1
1.027540407E1	-1.218819022E0	-1.670737839E1	5.460760117E0	1.761936189E1
1.028398928E1	-3.332093000E0	-1.615916634E1	9.916364670E0	1.924982568E1
1.029257443E1	-6.059228897E0	-1.497008705E1	1.329447174E1	2.091795258E1
1.030115942E1	-8.932624817E0	-1.468455124E1	1.474564362E1	2.264645307E1
1.030974465E1	-1.302115059E1	-1.425279713E1	1.648749924E1	2.538759972E1
1.031832976E1	-1.804693794E1	-1.425243378E1	1.713020706E1	2.867521284E1
1.032691476E1	-2.185131836E1	-1.333656216E1	1.729397583E1	3.089377938E1
1.033549986E1	-2.336386490E1	-1.355490303E1	1.576781559E1	3.127666203E1
1.034408509E1	-2.344455910E1	-1.448248291E1	1.289973164E1	3.042684241E1
1.035267011E1	-2.255102539E1	-1.664425278E1	1.264776325E1	3.074972865E1
1.036125527E1	-2.039146805E1	-1.825015068E1	1.168214035E1	2.975487140E1
1.036984050E1	-1.731646538E1	-2.185840797E1	9.159452438E0	2.935209603E1
1.037842550E1	-1.241467953E1	-2.637475586E1	6.458014965E0	2.985729344E1
1.038701062E1	-6.218444824E0	-3.169591713E1	3.289655924E0	3.246724588E1
1.039559563E1	-2.693260014E-1	-3.660581207E1	-5.587799847E-2	3.660684548E1
1.040418088E1	3.634053946E0	-4.112623596E1	-5.938810110E-1	4.129075353E1
1.041276603E1	9.428885460E0	-4.562264252E1	-2.948830128E-1	4.658772743E1
1.042135104E1	1.760781670E1	-4.766549301E1	-1.966400072E-2	5.081372668E1
1.042993620E1	2.780464745E1	-4.377709579E1	3.146142006E0	5.195604628E1
1.043852143E1	3.999438858E1	-3.296790695E1	6.117602825E0	5.219060328E1
1.044710643E1	4.672851562E1	-1.758806229E1	1.233455086E1	5.142990621E1
1.045569160E1	5.357526398E1	-8.042807579E0	1.797831535E1	5.708078036E1
1.046427660E1	5.781291580E1	-5.624919891E0	2.054388618E1	6.161188373E1
1.047286181E1	5.459593582E1	-7.741004944E0	1.997124481E1	5.864716519E1
1.048144697E1	4.231034470E1	-1.122111130E1	1.873891830E1	4.761539317E1
1.049003200E1	2.978983116E1	-1.477590466E1	1.321624470E1	3.578310387E1
1.049861716E1	2.074726868E1	-1.652971649E1	6.107569218E0	2.722100451E1
1.050720235E1	1.552203655E1	-1.627669144E1	2.727220058E-1	2.249308072E1
1.051578735E1	1.163983059E1	-1.470895290E1	-4.267656803E0	1.923673169E1
1.052437258E1	8.035793304E0	-1.346428013E1	-6.802486897E0	1.709194668E1
1.053295774E1	2.473282099E0	-1.286930275E1	-7.431490898E0	1.506529570E1
1.054154273E1	-1.635465026E0	-1.487897396E1	-9.545022011E0	1.775291686E1
1.055012788E1	-4.750302792E0	-1.787838364E1	-1.134434223E1	2.170014006E1
1.055871312E1	-7.180251122E0	-2.142912292E1	-1.106009102E1	2.516125849E1
1.056729812E1	-1.044698334E1	-2.572323227E1	-9.779199600E0	2.943563969E1
1.057588331E1	-1.732001114E1	-2.905369186E1	-7.818153858E0	3.471632651E1
1.058446831E1	-2.506842422E1	-2.944142151E1	-1.687656999E0	3.870492707E1
1.059305355E1	-3.239366150E1	-2.802704430E1	6.851123810E0	4.337974660E1
1.060163870E1	-3.803743362E1	-2.340575790E1	1.501151180E1	4.711710248E1
1.061022372E1	-4.128402710E1	-2.029995728E1	1.895444870E1	4.975671095E1
1.061880895E1	-4.445014191E1	-1.834155464E1	1.741978264E1	5.114368553E1
1.062739408E1	-4.732865906E1	-1.591598129E1	1.422248840E1	5.191916414E1
1.063597908E1	-4.728774261E1	-1.504584694E1	1.091972828E1	5.081091002E1
1.064456430E1	-4.432875824E1	-1.702722740E1	4.962621212E0	4.774508236E1
1.065314948E1	-3.838900757E1	-2.160356712E1	-2.172831059E0	4.410386842E1
1.066173448E1	-2.894845581E1	-2.713045692E1	-1.074969292E1	4.110511750E1
1.067031964E1	-1.461993504E1	-3.288530731E1	-2.196941757E1	4.216445477E1
1.067890465E1	-6.959099770E-1	-3.394569016E1	-3.096072578E1	4.594954528E1
1.068748986E1	1.335359859E1	-3.374231339E1	-3.231889725E1	4.859396493E1
1.069607502E1	3.728850555E1	-3.328930283E1	-2.912251854E1	5.785094135E1
1.070466026E1	7.276811981E1	-2.920914650E1	-1.444554901E1	7.973109423E1
1.071324518E1	7.511103058E1	-2.175237274E1	9.314434052E0	7.875018296E1
1.072183043E1	7.494254303E1	-1.488691902E1	3.972849274E1	8.611828057E1
1.073041543E1	7.532012939E1	-1.332511139E1	6.031581879E1	9.740984797E1
1.073900060E1	7.600577545E1	-2.011802292E1	6.069358063E1	9.932433477E1
1.074758583E1	5.664114761E1	-2.700599670E1	4.464185333E1	7.700934054E1
1.075617083E1	3.823915482E1	-3.105410385E1	2.376979065E1	5.469545936E1
1.076475599E1	2.235486603E1	-3.430423355E1	5.299951077E0	4.128692234E1
1.077334126E1	1.093785954E1	-4.161014557E1	-9.439720154E0	4.404712592E1
1.078192626E1	7.654719949E-1	-4.921887589E1	-1.811979485E1	5.245389076E1
1.079051142E1	-6.695231915E0	-5.397272873E1	-2.569092178E1	6.014902359E1
1.079909642E1	-1.747338867E1	-5.874959564E1	-2.727559853E1	6.708794657E1
1.080768157E1	-2.927759743E1	-6.109382629E1	-2.150344086E1	7.107764269E1
1.081626680E1	-3.936654282E1	-5.697252274E1	-1.188157082E1	7.026211472E1
1.082485180E1	-5.250380325E1	-4.746809387E1	-1.269171000E0	7.079180805E1
1.083343702E1	-6.713325500E1	-3.428088379E1	1.529352856E1	7.691518014E1
1.084202215E1	-7.073339844E1	-2.320805740E1	3.408622742E1	8.187611668E1
1.085060716E1	-7.093988800E1	-2.522763443E1	4.069105911E1	8.558424820E1
1.085919231E1	-6.942440033E1	-2.877079201E1	4.231835175E1	8.624586209E1
1.086777730E1	-5.560475159E1	-3.724735641E1	2.994560814E1	7.332116615E1
1.087636253E1	-3.908798981E1	-4.529038620E1	1.211058235E1	6.103897308E1
1.088494773E1	-2.228333092E1	-5.109940720E1	-1.043515205E1	5.671497731E1
1.089353296E1	-8.889048576E0	-5.175439835E1	-2.992942810E1	6.044256447E1
1.090211795E1	-1.955492973E0	-5.010549545E1	-3.706063843E1	6.235283111E1
1.091070311E1	1.236141968E1	-5.406621170E1	-2.972096443E1	6.292293438E1
1.091928810E1	4.376142120E1	-5.869686890E1	-2.794315529E1	7.836583651E1
1.092787333E1	7.476122284E1	-4.840222168E1	-1.429474640E1	9.020174765E1
1.093645840E1	7.381631470E1	-3.029260826E1	-4.885399938E-1	7.979178593E1
1.094504340E1	7.366441345E1	-2.254298019E1	3.261986160E1	8.365815642E1
1.095362858E1	7.412380981E1	-1.807350731E1	6.657208252E1	1.012562740E2
1.096221381E1	7.432915497E1	-1.824561119E1	6.642623138E1	1.013418464E2
1.097079880E1	5.238179779E1	-2.358226776E1	4.805254364E1	7.489341121E1
1.097938396E1	3.316794968E1	-2.649299431E1	3.292756271E1	5.372351459E1
1.098796917E1	1.591266632E1	-2.807577515E1	1.248547745E1	3.460273467E1
1.099655417E1	4.843317032E0	-3.245359802E1	-5.897672176E0	3.333881044E1
1.100513931E1	-4.241422176E0	-3.373091125E1	-1.737439919E1	3.817897043E1
1.101372431E1	-1.112736893E1	-3.430156708E1	-2.242873955E1	4.246721325E1
1.102230952E1	-1.541534996E1	-3.826192093E1	-2.215050125E1	4.682149414E1
1.103089468E1	-2.309987640E1	-4.487803650E1	-1.872290039E1	5.383483490E1
1.103947965E1	-3.311486435E1	-4.717756271E1	-1.018970680E1	5.853329641E1
1.104806480E1	-4.296387100E1	-4.147135162E1	5.989196777E0	6.001364591E1
1.105665003E1	-4.990563202E1	-3.109548759E1	1.667069244E1	6.111802878E1
1.106523502E1	-5.364775467E1	-1.915563202E1	2.404289818E1	6.183106640E1
1.107382024E1	-5.450685501E1	-1.066514301E1	3.169395828E1	6.394724005E1
1.108240541E1	-5.152984238E1	-1.136924458E1	3.424173737E1	6.290533328E1
1.109099042E1	-4.692065430E1	-1.374924564E1	3.202235794E1	5.844673612E1
1.109957565E1	-3.874013138E1	-1.774832916E1	2.316450882E1	4.850149932E1
1.110816057E1	-2.695805740E1	-2.460106659E1	8.184453011E0	3.740233425E1
1.111674582E1	-1.559624577E1	-3.092643547E1	-8.149572372E0	3.558233864E1
1.112533098E1	-6.355236053E0	-3.568323898E1	-1.966002464E1	4.123347110E1
1.113391624E1	7.452223778E0	-4.096064758E1	-1.915578079E1	4.582853071E1
1.114250116E1	3.378179932E1	-4.895428085E1	-4.762856960E0	5.966922478E1
1.115108635E1	7.509212494E1	-4.414581680E1	-4.531829953E-1	8.710847114E1
1.115967135E1	7.426684570E1	-2.279182816E1	1.735599935E-1	7.768566100E1
1.116825652E1	7.413287354E1	-1.066449547E1	1.596549416E1	7.657879214E1
1.117684174E1	7.462156677E1	-1.549792051E0	3.739598465E1	8.348197261E1
1.118542671E1	5.648418427E1	-4.037695885E0	3.866057968E1	6.856680306E1
1.119401187E1	3.709701920E1	-1.621995926E1	2.306121826E1	4.659501797E1
1.120259714E1	2.293073082E1	-2.395641708E1	1.446518803E1	3.617969044E1
1.121118214E1	8.536005974E0	-2.375898743E1	5.167025089E0	2.576918760E1
1.121976730E1	-2.098328114E0	-2.383433151E1	-1.947188020E0	2.400562186E1
1.122835252E1	-6.990223885E0	-2.560579681E1	-3.513868093E0	2.677437823E1
1.123693752E1	-1.033661175E1	-2.680383492E1	-4.649380207E0	2.910168114E1
1.124552268E1	-1.284828568E1	-2.892420387E1	-6.462705135E0	3.230254746E1
1.125410767E1	-1.646384621E1	-3.375109863E1	-5.799407005E0	3.799773694E1
1.126269290E1	-2.555568695E1	-3.987596130E1	-7.354000118E-3	4.736227908E1
1.127127807E1	-3.956248093E1	-3.690238190E1	1.029743195E1	5.507279538E1
1.127986307E1	-5.173135757E1	-2.170614243E1	1.888169479E1	5.919297571E1
1.128844830E1	-5.826609421E1	-8.408150673E0	3.112836456E1	6.659286608E1
1.129703345E1	-5.346779633E1	-1.045810699E1	2.876864624E1	6.161016355E1
1.130561845E1	-4.509986877E1	-1.992508507E1	2.295319366E1	5.438617727E1
1.131420368E1	-3.713166046E1	-2.393519402E1	1.736611366E1	4.746825913E1
1.132278882E1	-2.762602425E1	-2.846316910E1	1.053508091E1	4.104067666E1
1.133137382E1	-1.845872879E1	-3.391368866E1	3.658356905E0	3.878461708E1
1.133995900E1	-1.160254955E1	-3.742953110E1	-3.550040960E0	3.934706781E1
1.134854400E1	-7.471718788E0	-3.925833130E1	-8.003042221E0	4.075649449E1
1.135712923E1	-3.681991100E0	-4.152797699E1	-6.800902843E0	4.224194847E1
1.136571439E1	5.028241158E0	-4.637554932E1	-2.554915905E0	4.671725997E1
1.137429964E1	1.525973892E1	-4.751397705E1	3.818500996E0	5.005016081E1
1.138288464E1	1.909463882E1	-3.864766312E1	1.531657982E1	4.574761976E1
